Hogar;Persona;Viaje;Etapa;ZonaOrigen;ZonaDestino;ComunaOrigen;ComunaDestino;OrigenCoordX;OrigenCoordY;DestinoCoordX;DestinoCoordY;Modo;CuadrasAntes;MinutosAntes;Autopistas;NoUsaAutopistas;Estaciona;CostoEstacionamiento;FormaPago;EstacionTrenIni;EstacionTrenFin;TarifaTren;RecorridoTransantiago;TiempoEsperaTstgo;TiempoEsperaBus;BusesPerdidos;TarifaBusNoTransantiago;EstacionMetroIni;EstacionMetroFin;HorarioMetro;MetrosPerdidos;EstacionMetroCambio;RecorridoTxc;TiempoEsperaTxc;TarifaTxc;TiempoEsperaTaxi;TarifaTaxi;PropiedadBicicleta;UsaCiclovia;CirculacionBicicleta;EstacionaBicicleta;ModoEstacionaBicicleta;UsoHabitualBicicleta
100242;10024201;1002420102;10024201021;786;783;103;103;338748,8438;6265936,5;338756,5313;6266656;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024202;1002420201;10024202011;783;786;103;103;338756,5313;6266656;338748,8438;6265936,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024202;1002420202;10024202021;786;783;103;103;338748,8438;6265936,5;338756,5313;6266656;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024203;1002420301;10024203011;783;783;103;103;338756,5313;6266656;338734,625;6267372;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;1;1
100242;10024203;1002420302;10024203021;783;783;103;103;338734,625;6267372;338756,5313;6266656;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;1;1
100242;10024203;1002420303;10024203031;783;783;103;103;338756,5313;6266656;338734,625;6267372;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;1;1
100242;10024203;1002420304;10024203041;783;783;103;103;338734,625;6267372;338756,5313;6266656;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;1;1
100242;10024204;1002420401;10024204011;783;785;103;103;338756,5313;6266656;339778,2813;6265916,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024204;1002420402;10024204021;785;783;103;103;339778,2813;6265916,5;338756,5313;6266656;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024205;1002420501;10024205011;783;786;103;103;338756,5313;6266656;338834,0938;6266481,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024205;1002420502;10024205021;786;783;103;103;338834,0938;6266481,5;338756,5313;6266656;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024205;1002420503;10024205031;783;786;103;103;338756,5313;6266656;338834,0938;6266481,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100242;10024205;1002420504;10024205041;786;783;103;103;338834,0938;6266481,5;338756,5313;6266656;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100252;10025201;1002520101;10025201011;792;786;103;103;341877;6270590;338645,2188;6266222,5;10;0;0;;;2;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100252;10025201;1002520101;10025201012;786;786;103;103;338645,2188;6266222,5;338663,9375;6266218;12;0;0;;;;;;;;;;;1;0;600;;;;;;;;;;;;;;;;
100252;10025201;1002520102;10025201021;786;792;103;103;338645,2188;6266222,5;340449,2813;6270074;12;0;0;;;;;;;;;;;2;0;600;;;;;;;;;;;;;;;;
100252;10025201;1002520102;10025201022;792;792;103;103;340449,2813;6270074;341877;6270590;10;1;1;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100262;10026201;1002620101;10026201011;786;792;103;103;337881,5625;6266178;343796,625;6266247;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100262;10026201;1002620102;10026201021;792;786;103;103;343796,625;6266247;337881,5625;6266178;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100262;10026202;1002620201;10026202011;786;786;103;103;337881,5625;6266178;338385,7188;6266113,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100262;10026202;1002620202;10026202021;786;786;103;103;338385,7188;6266113,5;337881,5625;6266178;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027001;1002700101;10027001011;783;786;103;103;338821,125;6266668,5;338046,0625;6266442;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027001;1002700102;10027001021;786;786;103;103;338046,0625;6266442;339080,5313;6265892,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027001;1002700103;10027001031;786;783;103;103;339080,5313;6265892,5;338821,125;6266668,5;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027002;1002700201;10027002011;783;786;103;103;338821,125;6266668,5;337983,25;6266171;10;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027002;1002700202;10027002021;786;783;103;103;337983,25;6266171;338821,125;6266668,5;10;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027003;1002700301;10027003011;783;786;103;103;338821,125;6266668,5;338640,9375;6266086;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100270;10027003;1002700302;10027003021;786;783;103;103;338640,9375;6266086;338821,125;6266668,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100281;10028101;1002810101;10028101011;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100281;10028101;1002810102;10028101021;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100281;10028101;1002810103;10028101031;783;786;103;103;338993,2188;6268384;337979,75;6266174,5;14;2;5;;;;;;;;;;;7;0;400;;;;;;;;;;;;;;;;
100281;10028101;1002810104;10028101041;786;783;103;103;337979,75;6266174,5;339070,8125;6268436,5;5;1;2;;;;;;;;;;;;0;;;;;;;VILLA LAS PALMAS;20;400;;;;;;;;
100281;10028101;1002810105;10028101051;783;48;103;70;338993,2188;6268384;346909,25;6297976,5;14;4;10;;;;;;;;;;;0;0;1000;;;;;;;;;;;;;;;;
100281;10028101;1002810106;10028101061;48;6;70;70;346664;6297917;343989,5;6297490,5;4;3;10;;;;;;;;;;;;0;;1013;1008;3;;;;;;;;;;;;;
100281;10028101;1002810106;10028101062;6;783;70;103;343989,5;6297490,5;339024,75;6266612,5;14;3;10;;;;;;;;;;;5;0;1000;;;;;;;;;;;;;;;;
100281;10028101;1002810106;10028101063;783;783;103;103;339024,75;6266612,5;339070,8125;6268436,5;5;0;0;;;;;;;;;;;;0;;;;;;;792;15;450;;;;;;;;
100281;10028102;1002810201;10028102011;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100281;10028102;1002810202;10028102021;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029001;1002900101;10029001011;786;786;103;103;339334;6266135,5;339217,125;6266058;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029001;1002900102;10029001021;786;786;103;103;339217,125;6266058;339334;6266135,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029001;1002900103;10029001031;786;786;103;103;339334;6266135,5;339217,125;6266058;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029001;1002900104;10029001041;786;786;103;103;339217,125;6266058;339334;6266135,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029001;1002900105;10029001051;786;786;103;103;339334;6266135,5;339275,625;6265892,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029001;1002900106;10029001061;786;786;103;103;339275,625;6265892,5;339334;6266135,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029002;1002900201;10029002011;786;786;103;103;339334;6266135,5;336730,4063;6265275;5;1;3;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;0;400;;;;;;;;
100290;10029002;1002900202;10029002021;786;786;103;103;336730,4063;6265275;339186,25;6266159;5;0;0;;;;;;;;;;;;0;;;;;;;MAIPO BUIN;0;400;;;;;;;;
100290;10029002;1002900203;10029002031;786;786;103;103;339334;6266135,5;338830,7188;6266472,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029002;1002900204;10029002041;786;786;103;103;338830,7188;6266472,5;339334;6266135,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029002;1002900205;10029002051;786;786;103;103;339334;6266135,5;339217,125;6266058;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029002;1002900206;10029002061;786;786;103;103;339217,125;6266058;339334;6266135,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029002;1002900207;10029002071;786;786;103;103;339334;6266135,5;339275,625;6265892,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100290;10029002;1002900208;10029002081;786;786;103;103;339275,625;6265892,5;339334;6266135,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030201;1003020101;10030201011;786;786;103;103;335115,4375;6266056,5;338554,4688;6266142;5;1;1;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;5;400;;;;;;;;
100302;10030201;1003020102;10030201021;786;786;103;103;338672,7188;6266273,5;335055,4688;6266099,5;14;0;0;;;;;;;;;;;10;0;400;;;;;;;;;;;;;;;;
100302;10030201;1003020103;10030201031;786;786;103;103;335115,4375;6266056,5;339031;6265823;1;2;6;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030201;1003020104;10030201041;786;786;103;103;339031;6265823;335115,4375;6266056,5;1;0;0;;;2;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030203;1003020301;10030203011;786;129;103;328;335115,4375;6266056,5;343952,6563;6297348;14;1;1;;;;;;;;;;;20;0;350;;;;;;;;;;;;;;;;
100302;10030203;1003020302;10030203021;126;786;328;103;343286,4063;6297209;335055,4688;6266099,5;14;3;10;;;;;;;;;;;5;0;350;;;;;;;;;;;;;;;;
100302;10030203;1003020303;10030203031;786;786;103;103;335115,4375;6266056,5;335055,4688;6266099,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030203;1003020304;10030203041;786;786;103;103;335055,4688;6266099,5;335115,4375;6266056,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030204;1003020401;10030204011;786;786;103;103;335115,4375;6266056,5;334986,9688;6265907,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030204;1003020402;10030204021;786;786;103;103;334986,9688;6265907,5;335115,4375;6266056,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030204;1003020403;10030204031;786;786;103;103;335115,4375;6266056,5;334809,3438;6265996,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030204;1003020404;10030204041;786;786;103;103;334809,3438;6265996,5;335115,4375;6266056,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030205;1003020501;10030205011;786;786;103;103;335115,4375;6266056,5;335055,4688;6266099,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030205;1003020502;10030205021;786;786;103;103;335055,4688;6266099,5;335115,4375;6266056,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030205;1003020503;10030205031;786;786;103;103;335115,4375;6266056,5;334809,3438;6265996,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100302;10030205;1003020504;10030205041;786;786;103;103;334809,3438;6265996,5;335115,4375;6266056,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100312;10031201;1003120101;10031201011;785;785;103;103;338384,875;6265230,5;339180,2188;6262775;11;1;3;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;
100312;10031201;1003120102;10031201021;785;785;103;103;339180,2188;6262775;338362,0313;6265315,5;11;0;0;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;
100312;10031202;1003120201;10031202011;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100312;10031202;1003120202;10031202021;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100312;10031202;1003120203;10031202031;785;785;103;103;338384,875;6265230,5;339049,75;6262562,5;5;4;10;;;;;;;;;;;;0;;;;;;;BUIN CERRILLOS;5;400;;;;;;;;
100312;10031202;1003120204;10031202041;785;785;103;103;339049,75;6262562,5;337856,5938;6264717;5;0;0;;;;;;;;;;;;0;;;;;;;VILLASECA;15;400;;;;;;;;
100312;10031202;1003120205;10031202051;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100312;10031203;1003120301;10031203011;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100312;10031203;1003120302;10031203021;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100312;10031204;1003120401;10031204011;785;786;103;103;338384,875;6265230,5;338769,0938;6266070,5;5;0;0;;;;;;;;;;;;0;;;;;;;NUEVO BUIN;2;400;;;;;;;;
100312;10031204;1003120402;10031204021;786;785;103;103;338808,125;6266109,5;338384,875;6265230,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100322;10032201;1003220101;10032201011;791;464;103;336;333732,5625;6261246,5;343754,5938;6293909,5;17;0;0;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100322;10032201;1003220102;10032201021;464;791;336;103;343754,5938;6293909,5;333732,5625;6261246,5;17;0;0;A;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100322;10032202;1003220201;10032202011;791;464;103;336;333732,5625;6261246,5;343754,5938;6293909,5;1;0;0;A;;1;1000;3;;;;;;;0;;;;;;;;;;;;;;;;;
100322;10032202;1003220202;10032202021;464;791;336;103;343754,5938;6293909,5;333732,5625;6261246,5;1;0;0;A;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100332;10033201;1003320101;10033201011;786;28;103;70;335939,75;6266985,5;343980,0313;6295711,5;14;8;15;;;;;;;;;;;5;0;1100;;;;;;;;;;;;;;;;
100332;10033201;1003320102;10033201021;26;786;70;103;343994,2188;6296006,5;335390,0313;6266279;14;2;6;;;;;;;;;;;10;0;1100;;;;;;;;;;;;;;;;
100332;10033202;1003320201;10033202011;786;48;103;70;335939,75;6266985,5;346906,25;6298113,5;14;8;15;;;;;;;;;;;20;0;1100;;;;;;;;;;;;;;;;
100332;10033202;1003320201;10033202012;48;497;70;72;346906,25;6298113,5;350091,9063;6300582;3;3;10;;;;;;;;;8867;15;;0;;;;;;;;;;;;;;;;;
100332;10033202;1003320201;10033202013;497;298;72;71;350091,9063;6300582;357851,5938;6305759,5;3;0;0;;;;;;;;;8868;10;;0;;;;;;;;;;;;;;;;;
100332;10033202;1003320202;10033202021;298;500;71;72;357851,5938;6305759,5;349455,9375;6299997;3;0;0;;;;;;;;;8868;2;;0;;;;;;;;;;;;;;;;;
100332;10033202;1003320202;10033202022;500;20;72;70;349455,9375;6299997;346652,6875;6298320;4;0;0;;;;;;;;;;;;0;;1018;1013;2;;;;;;;;;;;;;
100332;10033202;1003320202;10033202023;20;821;70;86;346652,6875;6298320;322037,5313;6273867;14;3;10;;;;;;;;;;;30;0;1100;;;;;;;;;;;;;;;;
100332;10033202;1003320203;10033202031;786;786;103;103;335939,75;6266985,5;335390,5938;6266277,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100332;10033202;1003320204;10033202041;786;786;103;103;335390,5938;6266277,5;335939,75;6266985,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100342;10034201;1003420101;10034201011;786;786;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100342;10034201;1003420102;10034201021;786;786;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100342;10034202;1003420201;10034202011;786;786;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100342;10034202;1003420202;10034202021;786;786;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100350;10035001;1003500101;10035001011;783;786;103;103;338788,3125;6266701,5;338834,0938;6266481,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100350;10035001;1003500102;10035001021;786;783;103;103;338834,0938;6266481,5;338788,3125;6266701,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100350;10035001;1003500103;10035001031;783;808;103;88;338788,3125;6266701,5;296249,9688;6271606;1;0;0;;;3;;;;;;;;;0;;;;;;;;;;;;;;;;;
100350;10035001;1003500104;10035001041;808;783;88;103;296249,9688;6271606;338788,3125;6266701,5;1;0;0;G;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100350;10035002;1003500201;10035002011;783;788;103;103;338788,3125;6266701,5;340055,2813;6268031;12;4;10;;;;;;;;;;;6;0;1100;;;;;;;;;;;;;;;;
100350;10035002;1003500202;10035002021;788;783;103;103;340055,2813;6268031;338723,1875;6266688,5;12;4;10;;;;;;;;;;;10;0;700;;;;;;;;;;;;;;;;
100360;10036002;1003600201;10036002011;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100360;10036002;1003600202;10036002021;785;785;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100370;10037001;1003700101;10037001011;786;785;103;103;338681,0625;6266323,5;339140,6563;6264176;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100370;10037001;1003700102;10037001021;785;786;103;103;339140,6563;6264176;338681,0625;6266323,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100370;10037002;1003700201;10037002011;786;129;103;328;338681,0625;6266323,5;343820,625;6297123,5;12;1;3;;;;;;;;;;;10;0;350;;;;;;;;;;;;;;;;
100370;10037002;1003700201;10037002012;129;122;328;328;343820,625;6297123,5;341920,125;6296852,5;4;2;5;;;;;;;;;;;;0;;1008;1005;2;;;;;;;;;;;;;
100370;10037002;1003700202;10037002021;125;14;328;70;343827,2188;6297462,5;344092,9375;6297486;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100370;10037002;1003700203;10037002031;14;783;70;103;344092,9375;6297486;338743,9375;6266704,5;12;3;10;;;;;;;;;;;0;0;350;;;;;;;;;;;;;;;;
100370;10037003;1003700301;10037003011;786;786;103;103;338681,0625;6266323,5;337606,2813;6266156;12;0;0;;;;;;;;;;;5;0;400;;;;;;;;;;;;;;;;
100370;10037003;1003700302;10037003021;786;786;103;103;337606,2813;6266156;335299,25;6266270;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100370;10037003;1003700303;10037003031;786;786;103;103;335299,25;6266270;338681,0625;6266323,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100372;10037201;1003720101;10037201011;783;763;103;98;338818,1563;6266716,5;344393;6282669;14;4;10;;;;;;;;;;;9;0;100;;;;;;;;;;;;;;;;
100372;10037201;1003720102;10037201021;763;786;98;103;344393;6282669;339095,3125;6266445;14;4;10;;;;;;;;;;;2;0;100;;;;;;;;;;;;;;;;
100382;10038201;1003820101;10038201011;784;784;103;103;338215,375;6266840,5;338214,6875;6266841;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100392;10039201;1003920101;10039201011;783;786;103;103;338600,6563;6267056,5;338696,375;6266250,5;5;1;3;;;;;;;;;;;;0;;;;;;;NUEVO BUIN;3;400;;;;;;;;
100392;10039201;1003920102;10039201021;786;783;103;103;338661,5;6266219;338628,375;6267066;5;1;2;;;;;;;;;;;;0;;;;;;;NUEVO BUIN;5;400;;;;;;;;
100392;10039202;1003920201;10039202011;783;783;103;103;338600,6563;6267056,5;339091,125;6266722;5;2;4;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;2;550;;;;;;;;
100392;10039202;1003920202;10039202021;783;783;103;103;339091,125;6266722;338628,375;6267066;5;2;4;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;9;550;;;;;;;;
100392;10039204;1003920401;10039204011;783;786;103;103;338600,6563;6267056,5;338683,1875;6266351;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100392;10039204;1003920402;10039204021;786;783;103;103;338683,1875;6266351;338600,6563;6267056,5;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100392;10039205;1003920501;10039205011;783;786;103;103;338600,6563;6267056,5;338683,1875;6266351;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100392;10039205;1003920502;10039205021;786;783;103;103;338683,1875;6266351;338600,6563;6267056,5;6;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100402;10040201;1004020101;10040201011;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100402;10040201;1004020102;10040201021;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100402;10040203;1004020301;10040203011;783;786;103;103;338641,6875;6267073,5;339176,5625;6266150,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100402;10040203;1004020302;10040203021;786;783;103;103;339176,5625;6266150,5;338641,6875;6267073,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100413;10041301;1004130101;10041301011;783;786;103;103;338672,5625;6267040;338535,375;6266234,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100413;10041301;1004130102;10041301021;786;783;103;103;338535,375;6266234,5;338903,625;6266876,5;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100413;10041301;1004130103;10041301031;783;783;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100413;10041302;1004130201;10041302011;783;999;103;999;338672,5625;6267040;338026,0313;6257202;11;2;5;;;;;;;;;;;2;0;0;;;;;;;;;;;;;;;;
100413;10041302;1004130202;10041302021;999;783;999;103;338036,8438;6257132;338672,5625;6267040;17;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100420;10042001;1004200101;10042001011;786;783;103;103;338640,9375;6266086;338676,6563;6266870;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
100420;10042001;1004200102;10042001021;783;786;103;103;338676,6563;6266870;338640,9375;6266086;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
100420;10042001;1004200103;10042001031;786;783;103;103;338640,9375;6266086;338676,6563;6266870;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
100420;10042001;1004200104;10042001041;783;786;103;103;338676,6563;6266870;338640,9375;6266086;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
100420;10042001;1004200105;10042001051;786;783;103;103;338640,9375;6266086;338676,6563;6266870;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
100420;10042001;1004200106;10042001061;783;786;103;103;338676,6563;6266870;338640,9375;6266086;9;0;0;;;;;;;;;;;;0;;;;;;;;;;;;1;3;1;1;2;1
100420;10042002;1004200201;10042002011;783;786;103;103;338676,6563;6266870;339176,5625;6266150,5;5;2;3;;;;;;;;;;;;0;;;;;;;BUIN;2;400;;;;;;;;
100420;10042002;1004200202;10042002021;786;783;103;103;339176,5625;6266150,5;338841,3438;6266996;5;0;0;;;;;;;;;;;;0;;;;;;;BUIN;0;400;;;;;;;;
100452;10045201;1004520101;10045201011;786;786;103;103;334961;6266216;338922,4063;6265965;5;1;2;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;10;400;;;;;;;;
100452;10045201;1004520102;10045201021;786;786;103;103;338922,4063;6265965;338878,5;6265969,5;5;1;2;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;9;400;;;;;;;;
100452;10045203;1004520301;10045203011;786;786;103;103;334961;6266216;338535,375;6266234,5;5;1;2;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;5;400;;;;;;;;
100452;10045203;1004520302;10045203021;786;786;103;103;338535,375;6266234,5;335042,4063;6266019;5;1;2;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;10;400;;;;;;;;
100452;10045204;1004520401;10045204011;786;786;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100452;10045204;1004520402;10045204021;786;786;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100452;10045205;1004520501;10045205011;786;789;103;103;334961;6266216;341165,5;6265778;5;1;2;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;8;400;;;;;;;;
100452;10045205;1004520502;10045205021;789;786;103;103;341163,625;6265781;335042,4063;6266019;5;1;2;;;;;;;;;;;;0;;;;;;;BUIN MAIPO;15;700;;;;;;;;
100461;10046102;1004610201;10046102011;792;792;103;103;344089,125;6265917;344007,3125;6265904;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100461;10046102;1004610202;10046102021;792;792;103;103;344007,3125;6265904;344170,5;6265961;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100461;10046103;1004610301;10046103011;792;792;103;103;344089,125;6265917;344011,375;6266291,5;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100461;10046103;1004610302;10046103021;792;792;103;103;344011,375;6266291,5;344170,5;6265961;1;0;0;;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100472;10047201;1004720101;10047201011;785;179;103;96;338518,0313;6264827;345404,0313;6287593;1;0;0;A;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100472;10047201;1004720102;10047201021;179;785;96;103;345404,0313;6287593;338518,0313;6264827;1;0;0;A;;1;0;;;;;;;;0;;;;;;;;;;;;;;;;;
100472;10047202;1004720201;10047202011;785;129;103;328;338518,0313;6264827;343952,6563;6297348;12;5;10;;;;;;;;;;;10;0;190;;;;;;;;;;;;;;;;
100472;10047202;1004720201;10047202012;129;497;328;72;343952,6563;6297348;350568,4063;6300840,5;4;0;0;;;;;;;;;;;;0;;1008;1020;2;;;;;;;;;;;;;
100472;10047202;1004720202;10047202021;497;6;72;70;350372,9688;6300725,5;343989,5;6297490,5;4;2;5;;;;;;;;;;;;0;;1020;1008;1;;;;;;;;;;;;;
100472;10047202;1004720202;10047202022;6;786;70;103;343989,5;6297490,5;339217,125;6266058;12;1;2;;;;;;;;;;;15;0;190;;;;;;;;;;;;;;;;
100482;10048201;1004820101;10048201011;792;792;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100482;10048201;1004820102;10048201021;792;792;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100482;10048201;1004820103;10048201031;792;792;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100482;10048201;1004820104;10048201041;792;792;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100482;10048202;1004820201;10048202011;792;792;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
100482;10048202;1004820202;10048202021;792;792;103;103;;;;;8;0;0;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;
